year,code,destination,net_mass,fob_etb,fob_usd
2016,42022110,United Arab Emirates,41.0,10719.09,493.46
2016,94036000,New Zealand,50.0,10159.51,467.7
2016,61019000,United States,11374.7,383297.66,17645.5
2016,9012100,Czech Republic,200.0,62254.16,2865.94
2016,42022190,Germany,161.0,157677.17,7258.83
2016,8042000,Djibouti,5560.0,49161.24,2263.19
2016,69139010,Norway,130.0,9888.74,455.24
2016,6031100,Kazakstan,116.0,9882.79,454.96
2016,9019000,Seychelles,50.0,9536.22,439.01
2016,33019010,Swaziland,160.0,9326.76,429.37
2016,41131000,Japan,20.5,9808.44,451.55
2016,69120090,New Zealand,120.0,8083.43,372.13
2016,46019400,France,39.0,8057.15,370.92
2016,44042000,France,36.0,7864.12,362.03
2016,62149000,Denmark,28.0,7407.1,340.99
2016,39249000,India,171.6,7060.29,325.03
2016,94016900,France,31.0,7008.51,322.64
2016,2021000,Liberia,91.6,6059.09,278.94
2016,7129090,Sudan,7.65,5908.46,272.0
2016,42050000,India,128.7,5295.22,243.77
2016,39269010,India,128.7,5295.22,243.77
2016,94051000,India,128.7,5295.22,243.77
2016,74199900,United States,15.0,5157.28,237.42
2016,67049000,Swaziland,60.0,4961.04,228.39
2016,71031000,Switzerland,7.34,4783.44,220.21
2016,42022190,Kenya,22.0,4413.42,203.18
2016,85167100,India,102.96,4236.18,195.02
2016,92060010,France,18.0,4138.89,190.54
2016,70139100,India,98.66,4059.66,186.89
2016,39231000,Germany,143.0,3983.61,183.39
2016,11061000,Swaziland,60.0,3968.83,182.71
2016,92021000,India,92.24,3794.91,174.7
2016,9109100,Nigeria,16.0,3441.57,158.44
2016,92029000,France,15.0,3311.11,152.43
2016,82119100,France,12.0,2814.4,129.56
2016,73043900,Norway,20.0,2801.3,128.96
2016,33029090,India,64.34,2647.6,121.89
2016,5079000,India,64.34,2647.6,121.89
2016,52114200,India,398.06,2642.76,121.66
2016,97019000,France,11.0,2483.33,114.32
2016,41120000,"Taiwan, Province of China",2345.5,2163501.63,99599.1
2016,52114200,Bangladesh,165.47,2395.68,110.29
2016,11062000,New Zealand,20.0,2230.67,102.69
2016,44190010,France,10.0,2152.27,99.08
2016,49119190,India,51.48,2118.09,97.51
2016,7070000,Nigeria,50.0,2117.74,97.49
2016,63052000,Canada,5.5,1934.73,89.07
2016,9021000,Finland,15.0,1906.59,87.77
2016,11061000,Nigeria,15.0,1858.48,85.56
2016,69120010,Swaziland,50.0,1587.53,73.08
2016,39229000,New Zealand,12.5,1518.4,69.9
2016,21033000,New Zealand,10.0,1431.16,65.88
2016,61033200,Swaziland,10.0,1389.09,63.95
2016,7129090,Kenya,15.3,11843.16,545.21
2016,7020000,Sudan,444.0,3995.84,183.95
2016,17029000,France,29.2,2636.81,121.39
2016,44042000,United States,14.0,1349.21,62.11
2016,62149000,Swaziland,8.0,1322.94,60.9
2016,44219010,India,25.74,1059.04,48.75
2016,96019000,France,4.0,910.37,41.91
2016,8059000,Saudi Arabia,54.0,882.39,40.62
2016,90283000,Poland,1.0,882.39,40.62
2016,9022000,United Kingdom,10.0,828.22,38.13
2016,72241000,Swaziland,30.0,773.92,35.63
2016,95030090,United States,3.0,716.59,32.99
2016,9102000,New Zealand,5.0,596.54,27.46
2016,42021290,Canada,3.83,551.49,25.39
2016,73269090,France,2.0,413.88,19.05
2016,70139900,France,2.0,413.88,19.05
2016,7102900,Netherlands,4.0,268.91,12.38
2016,9109900,Swaziland,3.0,264.58,12.18
2016,44190010,Swaziland,15.0,207.26,9.54
2016,7070000,Congo,5.0,121.91,5.61
2016,73239990,France,2.0,110.2,5.07
2016,9011100,Saudi Arabia,23316560.0,1579062171.7,72693808.22
2016,61046200,Austria,71040.0,11070565.96,509645.29
2016,52111900,Turkey,76580.0,11448068.7,527024.03
2016,61023000,Germany,5322.97,8498442.97,391234.87
2016,61043200,Austria,35005.0,8080072.02,371974.72
2016,62082900,Germany,21150.7,6866987.31,316129.07
2016,52081200,Turkey,45667.91,3076594.2,141634.29
2016,63029900,Kenya,19365.22,2893133.53,133188.48
2016,7133100,Viet Nam,144000.0,2838128.83,130656.28
2016,7133100,United Arab Emirates,120000.0,2473625.16,113875.97
2016,61152900,United States,7120.8,2314036.44,106529.13
2016,60069000,Turkey,15729.0,2261730.32,104121.16
2016,9011100,Egypt,38400.0,2176650.5,100204.42
2016,12019000,Nepal,220000.0,2142537.32,98633.99
2016,61121900,United States,14034.55,1898915.08,87418.58
2016,12081000,India,154000.0,1565946.53,72090.02
2016,5119990,Austria,273.0,1562705.13,71940.79
2016,61102000,Spain,1761.29,1551019.71,71402.84
2016,85177000,Togo,1478.78,1445310.9,66536.43
2016,64051000,"Taiwan, Province of China",1845.74,1391292.05,64049.61
2016,7133300,Guatemala,96000.0,1190525.95,54807.13
2016,7132000,Sri Lanka,44000.0,1170317.28,53876.8
2016,7133900,Thailand,44000.0,1084494.01,49925.84
2016,61033900,United States,656.3,1016152.11,46779.64
2016,63029900,United States,5896.0,943491.81,43434.65
2016,61091000,Canada,4072.0,941031.48,43321.39
2016,63029900,Norway,7432.11,932856.72,42945.05
2016,63029900,Greece,7663.5,881797.66,40594.49
2016,21069050,Somalia,9660.0,877082.79,40377.44
2016,61043200,Germany,840.98,843394.62,38826.57
2016,8102000,Djibouti,111.0,4015.86,184.88
2016,7039000,Nigeria,15.0,373.57,17.2
2016,61119000,France,2658.6,805713.42,37091.88
2016,64069090,Germany,2000.0,779804.02,35899.11
2016,61149000,United States,16659.55,2556960.43,117712.39
2016,42032900,"Korea, Republic of",2016.0,691493.49,31833.64
2016,1042000,Kuwait,9100.0,678696.48,31244.52
2016,85166090,United Kingdom,3575.0,545393.94,25107.79
2016,41120000,Portugal,369.0,520386.46,23956.54
2016,61043900,Germany,324.52,466363.73,21469.55
2016,61043300,Spain,724.06,381409.79,17558.61
2016,1041000,Kuwait,3900.0,330534.0,15216.48
2016,61103000,Spain,681.23,314842.29,14494.1
2016,34012020,United States,10000.0,298091.31,13722.95
2016,61059000,Canada,1596.5,292826.68,13480.59
2016,41120000,Romania,5411.0,11550580.07,531743.25
2016,61034900,United Kingdom,1918.0,282949.12,13025.86
2016,22042100,Djibouti,4096.56,282605.02,13010.02
2016,8044000,Netherlands,9880.0,259461.0,11944.56
2016,41120000,Zimbabwe,1156.0,241488.76,11117.19
2016,9092100,India,18500.0,214509.3,9875.16
2016,23064100,Kenya,40000.0,184690.96,8502.44
2016,62069000,Canada,849.0,173295.61,7977.85
2016,94018000,Netherlands,780.0,167531.49,7712.49
2016,64039100,United Kingdom,252.0,166221.03,7652.16
2016,4090000,Japan,700.0,159201.84,7329.03
2016,9083200,Israel,800.0,141856.64,6530.52
2016,85444900,Djibouti,888.0,140722.97,6478.33
2016,7039000,United Arab Emirates,5000.0,138167.72,6360.7
2016,61033100,Spain,1498.81,128830.43,5930.85
2016,9012100,United Arab Emirates,500.0,126919.67,5842.88
2016,64039100,Netherlands,503.0,109378.21,5035.34
2016,62046900,United Arab Emirates,957.0,106259.52,4891.77
2016,62045900,United States,417.72,101737.8,4683.61
2016,61130000,Germany,170.38,90463.47,4164.58
2016,4090000,Sweden,696.0,77696.05,3576.82
2016,64039100,Germany,108.0,71237.58,3279.5
2016,61046300,Germany,148.28,70383.37,3240.17
2016,22087000,Israel,1980.0,54858.62,2525.47
2016,42022110,Sweden,352.72,286275.2,13178.99
2016,9101200,Australia,175.0,38713.67,1782.23
2016,94036000,Australia,320.0,37607.57,1731.3
2016,11042900,South Africa,500.0,37201.4,1712.61
2016,44151000,"Korea, Republic of",571.0,33261.55,1531.23
2016,63021090,Israel,186.03,32350.79,1489.3
2016,57024200,France,18.0,31775.32,1462.81
2016,73221900,United Arab Emirates,14260.0,31607.43,1455.08
2016,55164190,United States,33.0,30449.65,1401.78
2016,8031000,Somalia,4000.0,29231.66,1345.71
2016,94036000,"Korea, Republic of",493.0,28747.17,1323.41
2016,41071200,China,126.3,25400.53,1169.34
2016,42022900,Finland,35.0,24325.83,1119.87
2016,90283000,United States,1.0,885.8,40.78
2016,7041000,United Arab Emirates,1000.0,23627.99,1087.74
2016,9022000,Czech Republic,100.0,23210.67,1068.53
2016,9061100,United States,450.0,21923.74,1009.28
2016,64051000,United Arab Emirates,12680.0,3552916.89,163562.31
2016,7139000,Saudi Arabia,300.0,20927.21,963.41
2016,11072000,Australia,175.0,19356.83,891.11
2016,4059000,United States,45.0,18071.98,831.96
2016,85166000,Israel,78.48,18020.63,829.6
2016,12051000,Israel,520.0,17288.77,795.91
2016,61033200,Israel,133.0,17083.01,786.43
2016,11029000,France,115.0,14404.02,663.1
2016,94016900,"Korea, Republic of",204.0,11879.0,546.86
2016,9083200,Australia,70.0,15584.8,717.47
2016,57049000,Australia,50.0,11061.05,509.21
2016,7132000,Sweden,100.0,11052.7,508.82
2016,7039000,Saudi Arabia,400.0,10836.54,498.87
2016,62114900,Israel,115.74,10403.8,478.95
2016,33074100,Germany,45.0,8062.81,371.18
2016,19041000,France,50.0,7682.26,353.66
2016,62043900,United States,64.05,12982.6,597.67
2016,71141110,United States,8.4,6725.11,309.6
2016,44201010,"Korea, Republic of",97.0,5654.33,260.3
2016,11081900,Australia,50.0,5530.52,254.6
2016,4059000,Canada,15.0,5386.59,247.98
2016,12072900,Norway,25.0,5175.46,238.26
2016,62033900,United States,27.17,5172.66,238.13
2016,7099300,United Republic of Tanzania,50.0,4424.42,203.68
2016,71142000,Italy,14.0,4340.45,199.82
2016,46019400,"Korea, Republic of",75.0,4276.28,196.86
2016,92060010,"Korea, Republic of",73.0,4276.28,196.86
2016,11062000,Saudi Arabia,50.0,3894.5,179.29
2016,7099900,United Arab Emirates,120.0,3352.11,154.32
2016,19049000,Sweden,50.0,3324.76,153.06
2016,9109900,United Republic of Tanzania,50.0,3318.31,152.76
2016,44190010,"Korea, Republic of",56.0,3278.44,150.93
2016,19019010,France,15.0,2880.75,132.62
2016,75089000,"Korea, Republic of",49.0,2850.92,131.25
2016,30043900,Singapore,1.0,2800.0,128.9
2016,52094200,Tunisia,14.62,2645.61,121.79
2016,69139090,France,18.0,2584.19,118.97
2016,9109100,France,10.0,2496.55,114.93
2016,11029000,Saudi Arabia,40.0,2431.59,111.94
2016,92029000,"Korea, Republic of",41.0,2375.66,109.37
2016,52030000,Bangladesh,48.0,2298.92,105.83
2016,73239400,Australia,50.0,2212.21,101.84
2016,9102000,United States,20.0,2007.79,92.43
2016,44042000,"Korea, Republic of",33.0,1900.61,87.5
2016,6021000,Sri Lanka,8.0,1484.28,68.33
2016,67049000,Israel,93.54,1394.24,64.19
2016,55121900,Turkey,9.0,1194.59,54.99
2016,20021000,Sudan,150.0,994.74,45.79
2016,97030000,"Korea, Republic of",16.0,950.3,43.75
2016,71039100,India,0.37,835.62,38.47
2016,11072000,Sweden,11.0,731.44,33.67
2016,9093200,Australia,10.0,442.44,20.37
2016,27112900,Japan,30.0,244.7,11.27
2016,11063000,Sweden,2.0,221.65,10.2
2016,9103000,Sweden,2.0,221.65,10.2
2016,85235900,India,0.5,221.45,10.19
2016,39075000,India,21.0,196.22,9.03
2016,8101000,Congo,2.5,122.05,5.62
2016,63079000,Israel,0.69,117.36,5.4
2016,58079000,Israel,90.0,116.92,5.38
2016,8042000,Sudan,50.0,110.52,5.09
